city,animal_id,animal_type,intake_type,sterilized,outcome_category,intake_year,intake_month,length_of_stay
Austin,A696791,Cat,Owner Surrender,Sterilized,Adopted,2015,February,30.0
Austin,A696792,Dog,Stray,Sterilized,Adopted,2015,February,6.0
Austin,A692033,Dog,Stray,Intact,Returned to Owner,2015,February,7.0
Austin,A696680,Dog,Stray,Intact,Transferred,2015,February,10.0
Austin,A696793,Dog,Stray,Intact,Adopted,2015,February,9.0
Austin,A696772,Dog,Stray,Intact,Transferred,2015,February,10.0
Austin,A696794,Cat,Owner Surrender,Sterilized,Adopted,2015,February,9.0
Austin,A696795,Dog,Stray,Sterilized,Euthanized,2015,February,2.0
Austin,A696796,Dog,Stray,Intact,Returned to Owner,2015,February,2.0
Austin,A696797,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A696798,Dog,Stray,Intact,Transferred,2015,February,9.0
Austin,A696799,Dog,Stray,Intact,Adopted,2015,February,6.0
Austin,A696801,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A696802,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A641381,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A687654,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A696807,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A696805,Dog,Public Assist,Intact,Transferred,2015,February,12.0
Austin,A696804,Dog,Public Assist,Sterilized,Transferred,2015,February,12.0
Austin,A696806,Dog,Stray,Intact,Adopted,2015,February,5.0
Austin,A696811,Dog,Stray,Intact,Returned to Owner,2015,February,4.0
Austin,A696813,Cat,Stray,Sterilized,Transferred,2015,February,26.0
Austin,A696814,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A696816,Dog,Stray,Intact,Adopted,2015,February,3.0
Austin,A696817,Dog,Stray,Intact,Adopted,2015,February,28.0
Austin,A696821,Dog,Stray,Intact,Adopted,2015,February,51.0
Austin,A696818,Dog,Stray,Intact,Adopted,2015,February,92.0
Austin,A696819,Dog,Public Assist,Intact,Adopted,2015,February,8.0
Austin,A694611,Dog,Stray,Sterilized,Returned to Owner,2015,February,3.0
Austin,A696823,Dog,Stray,Intact,Other,2015,February,128.0
Austin,A696832,Cat,Owner Surrender,Intact,Adopted,2015,February,34.0
Austin,A696833,Dog,Stray,Sterilized,Adopted,2015,February,372.0
Austin,A632706,Dog,Stray,Intact,Returned to Owner,2015,February,1.0
Austin,A696836,Dog,Stray,Sterilized,Transferred,2015,February,45.0
Austin,A692854,Dog,Owner Surrender,Sterilized,Adopted,2015,February,57.0
Austin,A696840,Dog,Stray,Intact,Transferred,2015,February,9.0
Austin,A696787,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A696841,Dog,Stray,Intact,Returned to Owner,2015,February,1.0
Austin,A696842,Dog,Stray,Intact,Returned to Owner,2015,February,0.0
Austin,A696843,Cat,Stray,Intact,Returned to Owner,2015,February,2.0
Austin,A696844,Cat,Owner Surrender,Intact,Adopted,2015,February,1.0
Austin,A696845,Dog,Owner Surrender,Intact,Adopted,2015,February,1.0
Austin,A696846,Dog,Stray,Intact,Returned to Owner,2015,February,0.0
Austin,A696850,Cat,Stray,Intact,Transferred,2015,February,0.0
Austin,A652488,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A696848,Dog,Stray,Sterilized,Adopted,2015,February,5.0
Austin,A696855,Dog,Stray,Intact,Transferred,2015,February,11.0
Austin,A696853,Dog,Stray,Intact,Adopted,2015,February,8.0
Austin,A696856,Dog,Stray,Sterilized,Returned to Owner,2015,February,5.0
Austin,A696849,Dog,Public Assist,Sterilized,Adopted,2015,February,32.0
Austin,A696858,Dog,Owner Surrender,Intact,Euthanized,2015,February,0.0
Austin,A688839,Cat,Owner Surrender,Sterilized,Transferred,2015,February,2.0
Austin,A696861,Cat,Stray,Sterilized,Transferred,2015,February,0.0
Austin,A684687,Dog,Owner Surrender,Sterilized,Adopted,2015,February,7.0
Austin,A696532,Dog,Owner Surrender,Sterilized,Adopted,2015,February,3.0
Austin,A689929,Dog,Owner Surrender,Sterilized,Transferred,2015,February,4.0
Austin,A687860,Dog,Owner Surrender,Sterilized,Transferred,2015,February,4.0
Austin,A687862,Dog,Owner Surrender,Sterilized,Adopted,2015,February,13.0
Austin,A696864,Dog,Owner Surrender,Intact,Adopted,2015,February,3.0
Austin,A696866,Dog,Public Assist,Sterilized,Adopted,2015,February,8.0
Austin,A696867,Dog,Public Assist,Sterilized,Adopted,2015,February,9.0
Austin,A696868,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A696871,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A696872,Cat,Owner Surrender,Sterilized,Adopted,2015,February,164.0
Austin,A663556,Dog,Owner Surrender,Sterilized,Adopted,2015,February,0.0
Austin,A696873,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A696875,Dog,Stray,Sterilized,Transferred,2015,February,6.0
Austin,A696877,Dog,Stray,Sterilized,Adopted,2015,February,26.0
Austin,A696876,Cat,Stray,Unknown,Euthanized,2015,February,0.0
Austin,A696878,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A696879,Dog,Owner Surrender,Intact,Transferred,2015,February,0.0
Austin,A694047,Dog,Stray,Sterilized,Adopted,2015,February,32.0
Austin,A692394,Dog,Stray,Sterilized,Adopted,2015,February,15.0
Austin,A696882,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A696883,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A696892,Cat,Owner Surrender,Sterilized,Adopted,2015,February,0.0
Austin,A696891,Dog,Public Assist,Intact,Returned to Owner,2015,February,5.0
Austin,A696900,Dog,Public Assist,Intact,Returned to Owner,2015,February,5.0
Austin,A696899,Dog,Public Assist,Intact,Returned to Owner,2015,February,5.0
Austin,A696895,Dog,Public Assist,Intact,Returned to Owner,2015,February,5.0
Austin,A696896,Dog,Public Assist,Intact,Returned to Owner,2015,February,5.0
Austin,A696893,Dog,Public Assist,Intact,Returned to Owner,2015,February,5.0
Austin,A696898,Dog,Public Assist,Intact,Returned to Owner,2015,February,5.0
Austin,A696862,Dog,Stray,Sterilized,Adopted,2015,February,7.0
Austin,A696903,Dog,Stray,Sterilized,Returned to Owner,2015,February,4.0
Austin,A695743,Dog,Owner Surrender,Sterilized,Returned to Owner,2015,February,4.0
Austin,A696904,Dog,Stray,Intact,Transferred,2015,February,5.0
Austin,A696905,Dog,Stray,Sterilized,Transferred,2015,February,3.0
Austin,A696914,Cat,Owner Surrender,Intact,Adopted,2015,February,1.0
Austin,A696915,Cat,Owner Surrender,Intact,Transferred,2015,February,2.0
Austin,A696918,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A696923,Dog,Stray,Intact,Adopted,2015,February,14.0
Austin,A696924,Cat,Public Assist,Intact,Returned to Owner,2015,February,4.0
Austin,A696926,Dog,Stray,Sterilized,Adopted,2015,February,8.0
Austin,A696927,Cat,Stray,Unknown,Transferred,2015,February,0.0
Austin,A696928,Cat,Stray,Intact,Adopted,2015,February,72.0
Austin,A696931,Dog,Owner Surrender,Intact,Transferred,2015,February,83.0
Austin,A696929,Dog,Owner Surrender,Intact,Adopted,2015,February,74.0
Austin,A696932,Dog,Stray,Intact,Adopted,2015,February,7.0
Austin,A695972,Dog,Owner Surrender,Sterilized,Adopted,2015,February,21.0
Austin,A693119,Dog,Stray,Sterilized,Returned to Owner,2015,February,1.0
Austin,A660256,Dog,Public Assist,Intact,Returned to Owner,2015,February,10.0
Austin,A695354,Dog,Owner Surrender,Sterilized,Adopted,2015,February,35.0
Austin,A696939,Dog,Stray,Intact,Adopted,2015,February,305.0
Austin,A651305,Dog,Stray,Sterilized,Adopted,2015,February,17.0
Austin,A651306,Dog,Stray,Sterilized,Adopted,2015,February,34.0
Austin,A696941,Dog,Stray,Intact,Returned to Owner,2015,February,13.0
Austin,A696942,Cat,Stray,Sterilized,Adopted,2015,February,272.0
Austin,A696945,Dog,Owner Surrender,Sterilized,Transferred,2015,February,56.0
Austin,A696950,Cat,Stray,Sterilized,Transferred,2015,February,0.0
Austin,A696946,Dog,Stray,Sterilized,Returned to Owner,2015,February,1.0
Austin,A696947,Dog,Stray,Intact,Returned to Owner,2015,February,1.0
Austin,A696949,Dog,Stray,Intact,Returned to Owner,2015,February,1.0
Austin,A643733,Dog,Stray,Sterilized,Returned to Owner,2015,February,2.0
Austin,A696953,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A696954,Dog,Stray,Intact,Euthanized,2015,February,19.0
Austin,A696952,Dog,Stray,Sterilized,Returned to Owner,2015,February,5.0
Austin,A652796,Dog,Stray,Sterilized,Adopted,2015,February,3.0
Austin,A696955,Dog,Stray,Intact,Returned to Owner,2015,February,0.0
Austin,A532455,Dog,Other,Sterilized,Euthanized,2015,February,0.0
Austin,A642962,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A696956,Dog,Stray,Intact,Returned to Owner,2015,February,2.0
Austin,A696957,Dog,Stray,Intact,Adopted,2015,February,77.0
Austin,A696958,Dog,Stray,Intact,Adopted,2015,February,8.0
Austin,A696959,Cat,Stray,Unknown,Transferred,2015,February,7.0
Austin,A696960,Cat,Stray,Intact,Euthanized,2015,February,0.0
Austin,A610270,Dog,Stray,Sterilized,Adopted,2015,February,138.0
Austin,A696961,Dog,Stray,Intact,Returned to Owner,2015,February,3.0
Austin,A696962,Dog,Stray,Sterilized,Returned to Owner,2015,February,2.0
Austin,A564774,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A696964,Cat,Stray,Intact,Adopted,2015,February,199.0
Austin,A696965,Cat,Stray,Intact,Adopted,2015,February,199.0
Austin,A696966,Dog,Stray,Intact,Adopted,2015,February,305.0
Austin,A696967,Cat,Stray,Unknown,Transferred,2015,February,7.0
Austin,A696968,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A696970,Dog,Stray,Intact,Adopted,2015,February,21.0
Austin,A662100,Dog,Stray,Sterilized,Transferred,2015,February,3.0
Austin,A696971,Dog,Stray,Intact,Transferred,2015,February,49.0
Austin,A646430,Dog,Owner Surrender,Sterilized,Adopted,2015,February,27.0
Austin,A696396,Dog,Owner Surrender,Sterilized,Adopted,2015,February,0.0
Austin,A696975,Dog,Owner Surrender,Sterilized,Adopted,2015,February,3.0
Austin,A696976,Cat,Owner Surrender,Sterilized,Adopted,2015,February,96.0
Austin,A696977,Cat,Owner Surrender,Sterilized,Adopted,2015,February,76.0
Austin,A696979,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A696980,Dog,Stray,Intact,Adopted,2015,February,5.0
Austin,A696984,Dog,Stray,Intact,Euthanized,2015,February,0.0
Austin,A696987,Cat,Stray,Intact,Transferred,2015,February,0.0
Austin,A621306,Dog,Stray,Sterilized,Adopted,2015,February,4.0
Austin,A676663,Dog,Public Assist,Sterilized,Returned to Owner,2015,February,0.0
Austin,A696990,Dog,Stray,Sterilized,Transferred,2015,February,4.0
Austin,A696992,Dog,Stray,Intact,Adopted,2015,February,5.0
Austin,A596753,Cat,Public Assist,Sterilized,Returned to Owner,2015,February,8.0
Austin,A696993,Dog,Stray,Sterilized,Adopted,2015,February,103.0
Austin,A689518,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A692515,Dog,Stray,Sterilized,Transferred,2015,February,4.0
Austin,A696997,Cat,Stray,Unknown,Transferred,2015,February,0.0
Austin,A696996,Cat,Stray,Sterilized,Euthanized,2015,February,0.0
Austin,A697001,Dog,Stray,Sterilized,Returned to Owner,2015,February,2.0
Austin,A697002,Cat,Owner Surrender,Intact,Transferred,2015,February,15.0
Austin,A696999,Dog,Stray,Intact,Adopted,2015,February,7.0
Austin,A697000,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A697006,Cat,Stray,Intact,Returned to Owner,2015,February,0.0
Austin,A697009,Dog,Stray,Intact,Adopted,2015,February,32.0
Austin,A697011,Dog,Owner Surrender,Intact,Adopted,2015,February,6.0
Austin,A697014,Dog,Owner Surrender,Intact,Adopted,2015,February,9.0
Austin,A696989,Dog,Stray,Intact,Returned to Owner,2015,February,10.0
Austin,A697013,Dog,Stray,Intact,Adopted,2015,February,56.0
Austin,A697029,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A697015,Dog,Stray,Intact,Adopted,2015,February,9.0
Austin,A677004,Dog,Owner Surrender,Sterilized,Adopted,2015,February,13.0
Austin,A697016,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A697017,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A697018,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A697021,Dog,Stray,Sterilized,Transferred,2015,February,12.0
Austin,A697023,Dog,Stray,Sterilized,Adopted,2015,February,54.0
Austin,A697025,Dog,Stray,Intact,Transferred,2015,February,5.0
Austin,A697026,Dog,Public Assist,Sterilized,Returned to Owner,2015,February,7.0
Austin,A696203,Dog,Owner Surrender,Sterilized,Adopted,2015,February,4.0
Austin,A697035,Dog,Stray,Intact,Transferred,2015,February,6.0
Austin,A697031,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A697036,Dog,Owner Surrender,Sterilized,Adopted,2015,February,47.0
Austin,A695669,Dog,Owner Surrender,Sterilized,Transferred,2015,February,31.0
Austin,A697673,Cat,Stray,Unknown,Transferred,2015,February,0.0
Austin,A697039,Dog,Stray,Intact,Adopted,2015,February,5.0
Austin,A697047,Dog,Stray,Sterilized,Adopted,2015,February,4.0
Austin,A697049,Cat,Stray,Sterilized,Euthanized,2015,February,175.0
Austin,A594400,Dog,Stray,Sterilized,Transferred,2015,February,4.0
Austin,A697053,Dog,Stray,Intact,Returned to Owner,2015,February,2.0
Austin,A697057,Dog,Stray,Intact,Transferred,2015,February,4.0
Austin,A697055,Dog,Owner Surrender,Sterilized,Adopted,2015,February,0.0
Austin,A697056,Dog,Stray,Sterilized,Transferred,2015,February,3.0
Austin,A697062,Dog,Stray,Sterilized,Transferred,2015,February,4.0
Austin,A697063,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A697058,Dog,Owner Surrender,Intact,Adopted,2015,February,4.0
Austin,A697059,Dog,Owner Surrender,Intact,Adopted,2015,February,1.0
Austin,A697061,Dog,Stray,Intact,Transferred,2015,February,4.0
Austin,A697064,Dog,Stray,Intact,Returned to Owner,2015,February,1.0
Austin,A208755,Dog,Owner Surrender,Sterilized,Euthanized,2015,February,0.0
Austin,A697066,Cat,Owner Surrender,Sterilized,Adopted,2015,February,4.0
Austin,A697071,Dog,Stray,Intact,Adopted,2015,February,5.0
Austin,A697076,Cat,Stray,Sterilized,Adopted,2015,February,340.0
Austin,A697075,Dog,Stray,Intact,Adopted,2015,February,31.0
Austin,A697078,Dog,Owner Surrender,Intact,Adopted,2015,February,5.0
Austin,A697080,Dog,Owner Surrender,Sterilized,Transferred,2015,February,9.0
Austin,A697079,Dog,Public Assist,Intact,Returned to Owner,2015,February,13.0
Austin,A697081,Cat,Stray,Intact,Other,2015,February,
Austin,A697087,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A693974,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A697089,Dog,Owner Surrender,Sterilized,Transferred,2015,February,11.0
Austin,A677982,Dog,Stray,Intact,Returned to Owner,2015,February,3.0
Austin,A697090,Cat,Stray,Intact,Transferred,2015,February,0.0
Austin,A697091,Cat,Stray,Unknown,Transferred,2015,February,0.0
Austin,A697092,Dog,Owner Surrender,Sterilized,Euthanized,2015,February,2.0
Austin,A697094,Cat,Stray,Intact,Adopted,2015,February,9.0
Austin,A697098,Dog,Stray,Intact,Transferred,2015,February,0.0
Austin,A697099,Dog,Stray,Intact,Transferred,2015,February,0.0
Austin,A697103,Dog,Stray,Unknown,Euthanized,2015,February,0.0
Austin,A697105,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A697104,Dog,Stray,Intact,Adopted,2015,February,25.0
Austin,A696731,Dog,Owner Surrender,Sterilized,Transferred,2015,February,29.0
Austin,A697107,Dog,Stray,Intact,Adopted,2015,February,5.0
Austin,A697109,Cat,Stray,Intact,Transferred,2015,February,0.0
Austin,A697110,Dog,Stray,Intact,Adopted,2015,February,497.0
Austin,A697012,Cat,Public Assist,Sterilized,Returned to Owner,2015,February,8.0
Austin,A696917,Dog,Public Assist,Sterilized,Returned to Owner,2015,February,4.0
Austin,A695717,Dog,Owner Surrender,Sterilized,Adopted,2015,February,194.0
Austin,A697119,Dog,Stray,Intact,Adopted,2015,February,32.0
Austin,A697117,Dog,Stray,Intact,Transferred,2015,February,56.0
Austin,A697118,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A697120,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A697121,Dog,Owner Surrender,Intact,Adopted,2015,February,70.0
Austin,A697123,Dog,Owner Surrender,Intact,Transferred,2015,February,4.0
Austin,A697124,Dog,Owner Surrender,Intact,Transferred,2015,February,4.0
Austin,A697122,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A694759,Dog,Owner Surrender,Sterilized,Transferred,2015,February,16.0
Austin,A697126,Dog,Stray,Intact,Adopted,2015,February,5.0
Austin,A697127,Cat,Stray,Sterilized,Transferred,2015,February,0.0
Austin,A697128,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A695709,Dog,Owner Surrender,Sterilized,Euthanized,2015,February,4.0
Austin,A697131,Dog,Owner Surrender,Sterilized,Adopted,2015,February,68.0
Austin,A697133,Dog,Stray,Intact,Transferred,2015,February,4.0
Austin,A697143,Dog,Stray,Intact,Transferred,2015,February,4.0
Austin,A696986,Dog,Public Assist,Sterilized,Returned to Owner,2015,February,6.0
Austin,A697144,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A697145,Dog,Stray,Sterilized,Adopted,2015,February,5.0
Austin,A697147,Cat,Stray,Unknown,Transferred,2015,February,0.0
Austin,A697146,Cat,Stray,Unknown,Transferred,2015,February,0.0
Austin,A679954,Dog,Owner Surrender,Sterilized,Adopted,2015,February,19.0
Austin,A697148,Dog,Stray,Sterilized,Euthanized,2015,February,0.0
Austin,A697150,Cat,Stray,Unknown,Transferred,2015,February,0.0
Austin,A697151,Cat,Stray,Intact,Transferred,2015,February,4.0
Austin,A697152,Dog,Stray,Sterilized,Returned to Owner,2015,February,0.0
Austin,A697156,Dog,Stray,Intact,Adopted,2015,February,10.0
Austin,A697168,Dog,Stray,Sterilized,Transferred,2015,February,9.0
Austin,A697171,Dog,Stray,Intact,Adopted,2015,February,23.0
Austin,A697170,Dog,Stray,Intact,Adopted,2015,February,97.0
Austin,A697172,Dog,Stray,Intact,Adopted,2015,February,24.0
Austin,A697173,Dog,Stray,Intact,Returned to Owner,2015,February,0.0
Austin,A620311,Dog,Owner Surrender,Sterilized,Returned to Owner,2015,February,0.0
Austin,A697174,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A697175,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A697164,Dog,Stray,Intact,Adopted,2015,February,72.0
Austin,A697163,Dog,Stray,Intact,Adopted,2015,February,71.0
Austin,A697166,Dog,Stray,Intact,Adopted,2015,February,72.0
Austin,A697165,Dog,Stray,Sterilized,Adopted,2015,February,72.0
Austin,A697162,Dog,Stray,Intact,Adopted,2015,February,71.0
Austin,A697161,Dog,Stray,Intact,Adopted,2015,February,92.0
Austin,A697160,Dog,Stray,Intact,Adopted,2015,February,72.0
Austin,A697159,Dog,Stray,Intact,Adopted,2015,February,73.0
Austin,A697158,Dog,Stray,Intact,Adopted,2015,February,72.0
Austin,A697157,Dog,Stray,Intact,Adopted,2015,February,73.0
Austin,A697180,Dog,Stray,Sterilized,Returned to Owner,2015,February,1.0
Austin,A697182,Dog,Stray,Intact,Transferred,2015,February,3.0
Austin,A697183,Dog,Stray,Sterilized,Adopted,2015,February,4.0
Austin,A697185,Dog,Stray,Intact,Adopted,2015,February,45.0
Austin,A697184,Dog,Stray,Intact,Adopted,2015,February,59.0
Austin,A697186,Cat,Stray,Intact,Transferred,2015,February,0.0
Austin,A697187,Dog,Owner Surrender,Sterilized,Adopted,2015,February,200.0
Austin,A697188,Dog,Owner Surrender,Sterilized,Adopted,2015,February,200.0
Austin,A697191,Cat,Stray,Unknown,Transferred,2015,February,0.0
Austin,A697189,Dog,Stray,Intact,Adopted,2015,February,23.0
Austin,A697190,Dog,Stray,Intact,Transferred,2015,February,5.0
Austin,A697193,Cat,Stray,Sterilized,Adopted,2015,February,8.0
Austin,A697194,Dog,Stray,Intact,Adopted,2015,February,8.0
Austin,A697195,Cat,Stray,Intact,Transferred,2015,February,0.0
Austin,A544916,Dog,Owner Surrender,Intact,Euthanized,2015,February,0.0
Austin,A697198,Cat,Owner Surrender,Sterilized,Transferred,2015,February,2.0
Austin,A697199,Cat,Owner Surrender,Sterilized,Adopted,2015,February,44.0
Austin,A697201,Dog,Stray,Sterilized,Returned to Owner,2015,February,1.0
Austin,A697202,Dog,Stray,Intact,Adopted,2015,February,4.0
Austin,A697204,Dog,Stray,Intact,Returned to Owner,2015,February,5.0
Austin,A697208,Cat,Stray,Intact,Transferred,2015,February,0.0
Austin,A697209,Cat,Stray,Intact,Transferred,2015,February,0.0
Austin,A697206,Cat,Stray,Intact,Transferred,2015,February,0.0
Austin,A697207,Cat,Stray,Intact,Transferred,2015,February,0.0
Austin,A697210,Dog,Stray,Intact,Returned to Owner,2015,February,2.0
Austin,A697205,Dog,Stray,Intact,Returned to Owner,2015,February,3.0
Austin,A693388,Dog,Stray,Sterilized,Adopted,2015,February,24.0
Austin,A697211,Cat,Stray,Intact,Euthanized,2015,February,0.0
Austin,A338821,Dog,Owner Surrender,Sterilized,Adopted,2015,February,26.0
Austin,A697213,Cat,Stray,Intact,Adopted,2015,February,5.0
